datetime,deviceId,inputId,value
2022-02-21T18:21:00.220+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:21:42.745+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,blue,200
2022-02-21T18:21:46.061+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,blue,0
2022-02-21T18:21:51.216+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,blue,87
2022-02-21T18:21:51.216+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,green,87
2022-02-21T18:22:21.031+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:22:21.075+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,red,17
2022-02-21T18:22:21.075+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,green,87
2022-02-21T18:22:21.075+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,blue,87
2022-02-21T18:22:21.833+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:22:27.235+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,red,255
2022-02-21T18:22:27.235+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,green,46
2022-02-21T18:22:27.235+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,blue,46
2022-02-21T18:22:31.614+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,green,0
2022-02-21T18:22:31.615+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,blue,0
2022-02-21T18:23:35.956+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:23:37.255+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
2022-02-21T18:23:57.095+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,off
2022-02-21T18:23:58.523+01:00,dc321951-a2b2-4f27-80f0-5befbdab6f7e,turn,on
