datetime,deviceId,inputId,value
2022-02-07T18:07:06.905+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:07:07.922+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,20
2022-02-07T18:07:08.882+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,70
2022-02-07T18:07:11.504+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,40
2022-02-07T18:07:15.524+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,red,51
2022-02-07T18:07:15.524+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,0
2022-02-07T18:07:15.524+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,blue,0
2022-02-07T18:07:18.044+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T18:07:20.036+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:07:21.984+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T18:07:31.880+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,red,14
2022-02-07T18:07:31.880+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,10
2022-02-07T18:07:31.881+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,blue,255
2022-02-07T18:07:42.820+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:07:44.448+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T18:07:45.328+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,70
2022-02-07T18:07:54.635+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,red,255
2022-02-07T18:07:54.635+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,0
2022-02-07T18:07:54.635+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,blue,0
2022-02-07T18:08:19.231+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:08:20.956+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T18:08:22.215+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,20
2022-02-07T18:08:24.073+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,10
2022-02-07T18:08:26.266+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,80
2022-02-07T18:08:27.712+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,90
2022-02-07T18:08:29.067+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,80
2022-02-07T18:08:30.070+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,50
2022-02-07T18:08:32.874+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,10
2022-02-07T18:08:34.534+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,70
2022-02-07T18:08:37.311+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,80
2022-02-07T18:08:46.360+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,60
2022-02-07T18:08:47.062+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,90
2022-02-07T18:08:48.083+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,20
2022-02-07T18:09:02.203+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:09:04.634+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T18:09:27.970+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:09:29.689+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T18:09:33.489+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,80
2022-02-07T18:09:39.447+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,221
2022-02-07T18:09:46.417+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,162
2022-02-07T18:09:51.864+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,64
2022-02-07T18:09:57.203+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:09:59.154+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T18:11:02.913+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:11:04.356+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T18:11:13.043+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,20
2022-02-07T18:11:14.454+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,80
2022-02-07T18:11:19.170+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,colorPicker,40
2022-02-07T18:11:21.736+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,red,0
2022-02-07T18:11:21.736+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,17
2022-02-07T18:11:21.736+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,blue,255
2022-02-07T18:11:33.271+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,0
2022-02-07T18:11:39.123+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,red,255
2022-02-07T18:11:39.123+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,255
2022-02-07T18:11:49.379+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,red,0
2022-02-07T18:11:49.379+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,179
2022-02-07T18:11:52.789+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,red,255
2022-02-07T18:11:52.789+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,green,89
2022-02-07T18:11:52.789+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,blue,0
2022-02-07T18:11:56.507+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:11:58.283+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T18:12:17.484+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:12:18.854+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T18:22:30.465+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,off
2022-02-07T18:22:31.930+01:00,ef06b35c-6a8d-43f9-9c63-8e0777942fd7,turn,on
2022-02-07T18:23:51.883+01:00,8d5c5636-ef5c-4cc8-b7e2-bc9a3578c94e,turn,off
2022-02-07T18:23:53.911+01:00,8d5c5636-ef5c-4cc8-b7e2-bc9a3578c94e,turn,on
2022-02-07T18:23:55.533+01:00,8d5c5636-ef5c-4cc8-b7e2-bc9a3578c94e,colorPicker,70
2022-02-07T18:23:57.186+01:00,8d5c5636-ef5c-4cc8-b7e2-bc9a3578c94e,red,255
2022-02-07T18:23:57.186+01:00,8d5c5636-ef5c-4cc8-b7e2-bc9a3578c94e,green,56
2022-02-07T18:23:57.186+01:00,8d5c5636-ef5c-4cc8-b7e2-bc9a3578c94e,blue,56
2022-02-07T18:24:00.088+01:00,8d5c5636-ef5c-4cc8-b7e2-bc9a3578c94e,turn,off
2022-02-07T18:25:10.200+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,off
2022-02-07T18:25:12.761+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,on
2022-02-07T18:25:14.224+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,off
2022-02-07T18:25:16.733+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,on
2022-02-07T18:25:18.786+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,off
2022-02-07T18:25:19.539+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,colorPicker,80
2022-02-07T18:25:26.627+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,red,230
2022-02-07T18:25:26.627+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,blue,0
2022-02-07T18:25:26.627+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,green,0
2022-02-07T18:25:28.533+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,on
2022-02-07T18:28:56.233+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,off
2022-02-07T18:28:57.609+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,on
2022-02-07T18:28:59.044+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,off
2022-02-07T18:28:59.789+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,on
2022-02-07T18:29:00.420+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,off
2022-02-07T18:29:01.221+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,on
2022-02-07T18:29:02.095+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,off
2022-02-07T18:29:02.812+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,on
2022-02-07T18:29:04.022+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,off
2022-02-07T18:29:04.688+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,on
2022-02-07T18:29:08.335+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,red,255
2022-02-07T18:29:08.335+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,green,107
2022-02-07T18:29:08.335+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,blue,107
2022-02-07T18:51:21.192+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,off
2022-02-07T18:51:23.016+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,on
2022-02-07T18:51:39.614+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,off
2022-02-07T18:51:41.413+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,on
2022-02-07T18:51:44.748+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,red,219
2022-02-07T18:51:44.748+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,green,0
2022-02-07T18:51:44.748+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,blue,0
2022-02-07T18:52:44.000+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,red,255
2022-02-07T18:52:44.001+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,green,36
2022-02-07T18:52:44.001+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,blue,36
2022-02-07T18:56:25.492+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,off
2022-02-07T18:56:26.507+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,on
2022-02-07T19:38:03.646+01:00,5ed8a254-0158-4c6d-b3f8-8a4ca42e09a1,turn,off
2022-02-07T19:40:19.284+01:00,5c8da68a-71e8-4b31-bcd7-fb9ace7fccb6,heater,22
